Name,Price,Price/KG,URL
Matis Halva Chocolate 400g,8.59,$2.15 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/matis-halva-chocolate-91555
Matis Halva Vanilla 400g,8.59,$2.15 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/matis-halva-vanilla-91554
Mavella Superfoods All Things Blue 100g,24.99,$24.99 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mavella-superfoods-all-things-blue-650518
Mavella Superfoods Beetroot 100g,23.99,$23.99 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mavella-superfoods-beetroot-650517
Mavella Superfoods Mixed Berries 100g,29.99,$29.99 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mavella-superfoods-mixed-berries-650516
Mayers Quince Paste 240g,4.49,$1.87 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/quince-paste-mayer-91944
McClure s Pickles Garlic and Dill Whole Pickles 500g,6.0,$12.00 / kg,https://www.harrisfarm.com.au/collections/groceries/products/mcclure-s-pickles-garlic-and-dill-whole-pickles-67859
McClure s Pickles Sweet and Spicy Crinkle Pickles 500g,6.0,$1.20 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mcclures-pickles-sweet-and-spicy-crinkle-pickles-67860
McClure's Bread & Butter Crinkle Cut Pickles 500g,6.0,$1.20 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mcclures-bread-butter-crinkle-cut-pickles-500g-855356
McClure's Spicy Whole Pickles 500g,6.0,$1.20 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mcclures-spicy-whole-pickles-500g-855357
McGrath Fine Foods Poppyseed Dressing Squeeze Bottle 1L,29.99,$3.00 / 100mL,https://www.harrisfarm.com.au/collections/groceries/products/mcgrath-fine-foods-poppyseed-dressing-squeeze-bottle-1l-96418
McGrath Fine Foods Poppyseed Salad Dressing 500ml,10.99,$2.20 / 100mL,https://www.harrisfarm.com.au/collections/groceries/products/mcgrath-fine-foods-poppyseed-salad-dressing-500ml-96417
Mcilhenny Tabasco Chipotle Sauce 60ml,4.7,$7.83 / 100mL,https://www.harrisfarm.com.au/collections/groceries/products/mcilhenny-tabasco-sauce-chipotle-14774
Mcilhenny Tabasco Green Pepper Sauce 60ml,4.7,$7.83 / 100mL,https://www.harrisfarm.com.au/collections/groceries/products/mcilhenny-tabasco-sauce-green-pepper
Mcilhenny Tabasco Habanero Sauce 60ml,5.99,$9.98 / 100mL,https://www.harrisfarm.com.au/collections/groceries/products/mcilhenny-sauce-tabasco-habanero-hot-14775
Mcilhenny Tabasco Pepper Sauce 60ml,4.7,$7.83 / 100mL,https://www.harrisfarm.com.au/collections/groceries/products/mcilhenny-sauce-tabasco-pepper
Mckenzie's Coconut Shredded 215g,5.99,$2.79 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mckenzies-shredded-coconut-93071
McVitties Digestives Milk Chocolate 266g,5.5,$1.83 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mcvitties-digestives-milk-chocolate-841926
McVitties Digestives Original 360g,5.5,$1.83 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mcvitties-digestives-original-841925
McVitties Hobnobs Milk Chocolate 262g,5.5,$1.83 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mcvitties-hobnobs-milk-chocolate-841928
McVitties Hobnobs Original 255g,5.5,$1.83 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mcvitties-hobnobs-original-841929
Meiji Chocorooms Milk Chocolate Biscuits 40g,2.2,$5.50 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/meiji-chocorooms-milk-chocolate-biscuits-40g-66357
Meiji Chocorooms Strawberry Biscuits 36g,2.2,$6.11 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/meiji-chocorooms-strawberry-biscuits-36g-66359
Meiji Hello Panda Biscuit Chocolate 50g,1.99,$3.98 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/meiji-hello-panda-biscuit-chocolate-61451
Melissa Organic Sesame Tahini 375g,9.99,$2.66 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/melissa-tahini-organic
Melissa Pasta Paw Patrol 500g,4.29,$0.86 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/melissa-pasta-paw-patrol-77189
Melissa Pasta Peppa Pig 500g,4.29,$0.86 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/melissa-pasta-peppa-pig-77187
Melissa Tahini 375g,8.99,$2.40 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/melissa-tahini
Mighty Soft Hot Dog Rolls x6,4.19,$0.93 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mighty-soft-hot-dog-rolls-20588
Mighty Soft White Rolls x6,4.19,$0.93 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mighty-soft-white-rolls-20441
Miko Brand Instant Miso Soup Fried Bean Curd 8pk 156g,5.79,$3.29 per 100g,https://www.harrisfarm.com.au/collections/groceries/products/shinshuichi-wakame-miso-soup-10243
Miko Brand Instant Miso Soup Wakame Seaweed 8pk 156g,5.79,$3.29 per 100g,https://www.harrisfarm.com.au/collections/groceries/products/miko-brand-wakame-seaweed-instant-miso-soup-10244
Miko Shiro Miso Soybean Paste 500g,6.99,$1.40 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/miko-miso-paste-shiro-10238
MilkLab Coconut Milk 1L,5.99,$5.99 / litre,https://www.harrisfarm.com.au/collections/groceries/products/milklab-milk-for-coffee-coconut-milk-66552
MilkLab Dairy Milk 1L,3.99,$3.99 / litre,https://www.harrisfarm.com.au/collections/groceries/products/milklab-milk-for-coffee-dairy-milk-66554
MilkLab Lactose Free Milk 1L,4.99,$4.99 / litre,https://www.harrisfarm.com.au/collections/groceries/products/milklab-milk-for-coffee-lactose-free-milk-66551
MilkLab Macadamia Milk 1L,5.5,$5.50 / litre,https://www.harrisfarm.com.au/collections/groceries/products/milklab-milk-long-life-for-coffee-macadamia-milk-66553
MilkLab Oat Milk 1L,5.5,$5.50 / litre,https://www.harrisfarm.com.au/collections/groceries/products/milklab-oat-milk-66555
Mindful Foods Brazil Nuts Organic and Activated 325g,24.99,$76.89 / kg,https://www.harrisfarm.com.au/collections/groceries/products/mindful-foods-brazil-nuts-organic-and-activated-624262
Mindful Foods Cashews Organic and Activated 250g,18.99,$75.96 / kg,https://www.harrisfarm.com.au/collections/groceries/products/mindful-foods-cashews-organic-and-activated-624265
Mindful Foods Hazelnuts Organic and Activated 250g,22.99,$91.96 / kg,https://www.harrisfarm.com.au/collections/groceries/products/mindful-foods-hazelnuts-organic-and-activated-624253
Mindful Foods Maple Munchies Organic and Activated 225g,17.99,$8.00 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mindful-foods-maple-munch-organic-and-activated-624273
Mindful Foods Pecans Organic and Activated 200g,18.99,$94.95 / kg,https://www.harrisfarm.com.au/collections/groceries/products/mindful-foods-pecans-organic-and-activated-624250
Mindful Foods Yummy Beans 250g,16.99,$7.55 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mindful-foods-yummy-beans-624267
Mingle Butter Chicken Seasoning 30g,2.99,$9.97 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mingle-butter-chicken-seasoning-14548
Mingle Curry in a Hurry Seasoning 30g,2.99,$9.97 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mingle-curry-in-a-hurry-seasoning-14549
Mingle Hearty Stroganoff Seasoning 30g,2.99,$9.97 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mingle-hearty-stroganoff-seasoning-14550
Mingle Satay Stir Fry Seasoning 30g,2.99,$9.97 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mingle-satay-stir-fry-seasoning-14551
Mingle Spag Bol Speedy-Style Seasoning 30g,2.99,$9.97 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mingle-spag-bol-speedy-style-seasoning-14552
Minor Figures Barista Oat Milk 1L,4.8,$4.80 / litre,https://www.harrisfarm.com.au/collections/groceries/products/minor-figures-barista-oat-milk-63245
Minor Figures Barista Organic Oat Milk 1L,4.99,$4.99 / litre,https://www.harrisfarm.com.au/collections/groceries/products/minor-figures-barista-organic-oat-milk-63249
Mixed Nuts Salted Loose 250g,7.5,$30.00 / kg,https://www.harrisfarm.com.au/collections/groceries/products/mixed-nuts-salted-loose-56202
Mixed Nuts Unsalted Loose 250g,7.5,$30.00 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mixed-nuts-unsalted-loose-56201
Miyatake Sanuki Udon x5 Pack 900g,7.5,$3.00 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/miyatake-sanuki-udon-x5-pack-900g-66507
Molives Green Olives Chilli 150g,6.49,$43.27 / kg,https://www.harrisfarm.com.au/collections/groceries/products/molives-green-olives-chilli-61358
Molives Green Olives Oregano and Garlic 150g,6.49,$43.27 / kg,https://www.harrisfarm.com.au/collections/groceries/products/molives-green-olives-oregano-garlic-61359
Molly Woppy Artisan Cookies Choccy Coconut Ruff Gluten-Free 185g,9.99,$5.40 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/molly-woppy-artisan-cookies-choccy-coconut-ruff-gluten-free-185g-939993
Molly Woppy Artisan Cookies Peanut Butter Choc Chunk 185g,9.99,$5.40 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/molly-woppy-artisan-cookies-peanut-butter-choc-chunk-185g-939995
Molly Woppy Artisan Cookies Zingy Ginger Delight 185g,9.99,$5.40 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/molly-woppy-artisan-zingy-ginger-delight-cookies-185g-939994
Molly Woppy Gingerbread Kid 21g,3.49,$16.62 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/molly-woppy-gingerbread-kid-21g-656005
Molly Woppy Grab'n'Go Milk Choccy Chunk 68g,1.99,$2.93 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/molly-woppy-grabngo-milk-choccy-chunk-68g-853217
Molly Woppy Grab'n'Go Peanut Butter Dark Chocolate 68g,4.49,$6.60 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/molly-woppy-grab-n-go-peanut-butter-dark-chocolate-68g-656007
Monaco Anzac Biscuits 250g,7.99,$3.20 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/monaco-anzac-biscuits-250g-940024
Monaco Apple Cinnamon 600g,9.99,$1.67 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/monaco-apple-cinnamon-600g-97675
Monaco Belgian Chocolate Cake 600g,9.99,$1.67 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/monaco-belgian-chocolate-600g-97671
Monaco Carrot & Walnut Cake 600g,9.99,$1.67 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/monaco-carrot-walnut-600g-97676
Monaco Chocolate Chip 250g,7.99,$3.20 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/monaco-chocolate-chip-250g-940108
Monaco Cinnamon Shortbread 250g,4.99,$2.00 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/monaco-cinnamon-shortbread-250g-940110
Monaco Funfetti Cookies 250g,7.99,$3.20 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/monaco-funfetti-cookies-250g-940107
Monaco Lemon Blueberry 600g,9.99,$1.67 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/monaco-lemon-blueberry-600g-97672
Monaco Red Velvet 600g,9.99,$1.67 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/monaco-red-velvet-600g-97673
Monaco Vanilla Bean Cake 600g,9.99,$1.67 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/monaco-vanilla-bean-600g-97670
Monaco White Chocolate & Macadamia Cookies 250g,4.99,$2.00 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/monaco-white-chocolate-macadamia-cookies-250g-940111
Monaco Whoopie Pies 250g,4.99,$2.00 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/monaco-whoopie-pies-250g-940109
Monster Berry Muesli 600g,8.29,$1.38 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/monster-muesli-berry
Monster Free and Lo Muesli 500g,7.99,$1.60 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/monster-muesli-free-lo
Monster High Fibre Muesli 700g,7.49,$1.07 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/monster-muesli-hi-fibre
Monster Multigrain Porridge 700g,5.49,$0.78 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/monster-porridge-multigrain
Monster Sports Muesli 700g,7.49,$1.07 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/monster-muesli-sport
Moredough Kitchens Beef Seasoning 30g,2.99,$9.97 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/moredough-kitchens-beef-seasoning-86185
Moredough Kitchens Chicken Seasoning 30g,2.99,$9.97 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/moredough-kitchens-chicken-seasoning-86186
Moredough Kitchens Pork Seasoning 30g,2.99,$9.97 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/moredough-kitchens-pork-seasoning-86189
Moredough Stock Beef 500ml,4.5,$0.90 / 100mL,https://www.harrisfarm.com.au/collections/groceries/products/moredough-stock-beef-92338
Moredough Stock Chicken 500ml,4.5,$0.90 / 100mL,https://www.harrisfarm.com.au/collections/groceries/products/moredough-stock-chicken-92264
Moredough Stock Fish 500ml,4.5,$0.90 / 100mL,https://www.harrisfarm.com.au/collections/groceries/products/moredough-stock-fish-92266
Moredough Stock Veal 500ml,4.5,$0.90 / 100mL,https://www.harrisfarm.com.au/collections/groceries/products/moredough-stock-veal-92265
Moredough Stock Vegetable 500ml,4.5,$0.90 / 100mL,https://www.harrisfarm.com.au/collections/groceries/products/moredough-stock-veg-92339
Morlife Alkalising Greens Powder 200g,39.99,$20.00 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/morlife-alkalising-greens-powder-650220
Morlife Blue Spirulina Powder 50g,34.99,$69.98 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/morlife-blue-spirulina-powder-650218
Morlife Organic Freeze Dried Acai Powder 80g,22.99,$28.74 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/morlife-organic-freeze-dried-acai-powder-650219
Morlife Organic Monk Fruit Powder 100g,24.99,$49.98 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/morlife-organic-monk-fruit-powder-650217
Motherstone Sourdough 700g,6.99,$1.00 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/motherstone-sourdough
Moulin Green Peppercorns 55g,4.29,$78.00 / kg,https://www.harrisfarm.com.au/collections/groceries/products/moulin-green-peppercorns
Mount Warning Still Mineral Water 750ml,3.29,$4.39 / litre,https://www.harrisfarm.com.au/collections/groceries/products/mount-warning-still-mineral-water-64503
Mount Zero Beluga Black Lentils 500g,6.99,$13.98 / kg,https://www.harrisfarm.com.au/collections/groceries/products/mount-zero-beluga-black-lentils-63110
Mount Zero Bio-Dynamic Cracked Farro 500g,7.29,$14.58 / kg,https://www.harrisfarm.com.au/collections/groceries/products/mount-zero-bio-dynamic-cracked-farro-63113
Mount Zero Cracked Freekeh 500g,7.49,$14.98 / kg,https://www.harrisfarm.com.au/collections/groceries/products/mount-zero-cracked-freekeh-63115
Mount Zero Frantoio Extra Virgin Olive Oil 500ml,19.99,$4.00 / 100mL,https://www.harrisfarm.com.au/collections/groceries/products/mount-zero-frantoio-extra-virgin-olive-oil-500ml-96209
Mount Zero Olives Organic Kalamata Olives 300g,9.7,$32.33 / kg,https://www.harrisfarm.com.au/collections/groceries/products/mount-zero-olives-organic-kalamata-olives-96915
Mount Zero Olives Organic Mixed Olives 300g,9.7,$32.33 / kg,https://www.harrisfarm.com.au/collections/groceries/products/mount-zero-olives-organic-mixed-olives-96916
Mount Zero Olives Organic Pitted Kalamata Olives 300g,9.7,$32.33 / kg,https://www.harrisfarm.com.au/collections/groceries/products/mount-zero-olives-organic-pitted-kalamata-olives-96917
Mount Zero Organic Falafel Mix 500g,7.99,$15.98 / kg,https://www.harrisfarm.com.au/collections/groceries/products/mount-zero-organic-falafel-mix-63117
Mount Zero Organic Kabuli Chickpeas 500g,7.29,$14.58 / kg,https://www.harrisfarm.com.au/collections/groceries/products/mount-zero-organic-kabuli-chickpeas-63111
Mountain Bread Chia Wraps x8 200g,4.89,$2.44 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mountain-bread-chia-wraps
Mountain Bread Corn Wraps x8 200g,4.89,$2.44 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mountain-bread-corn-wraps-81090
Mountain Bread Oat Wraps x8 200g,4.89,$2.44 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mountain-roll-up-oat-81091
Mountain Bread Spelt Wraps x8 200g,4.89,$2.44 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mountain-bread-spelt-wraps-80870
Mudgee Honey Haven Mudgee Honey 1.5kg,20.99,$1.40 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mudgee-honey-haven-honey-61015
Mulino Bianco Abbracci 350g,8.99,$2.57 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mulino-bianco-abbracci-350g-855189
Mulino Bianco Baiocchi Pistachio 240g,7.99,$3.33 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mulino-bianco-baiocchi-pistachio-240g-89238
Mulino Bianco Gocciole Chocolate Cookies 500g,8.99,$1.80 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mulino-bianco-gocciole-chocolate-cookies-500g-855430
Mulino Bianco Pan Di Stelle Biscuits 350g,8.99,$7.49 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mulino-bianco-pan-di-stelle-biscuits-350g-855191
Mulloon Creek Biodynamic Pasture Raised Eggs x6 350g,8.39,$2.40 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/eggs-mulloon-creek-organic-78004
Mulloon Creek Biodynamic Pasture Raised Extra Large Eggs x12 700g,12.99,$1.86 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mulloon-creek-org-egg-700g-78006
Munch Better Wholemeal Pita Crisps with Olive Oil and Sea Salt 120g,5.99,$4.99 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/munch-better-wholemeal-pita-crisps-93978
Munch Healthier Cheese & Pumpkin Seed Crackers 200g,6.49,$3.25 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/munch-healthier-cheese-pumpkin-seeds-200g-63493
Munch Healthier Rustic 3 Seeds Organic Crispbread 200g,10.99,$1.69 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/munch-healthier-rustic-3-seeds-organic-crispbread-200g-63491
Muraca Spicy Hot Cream Peppers 314g,5.99,$19.08 / kg,https://www.harrisfarm.com.au/collections/groceries/products/muraca-spicy-hot-cream-peppers
Murray River Naturally Pink Salt Flakes 250g,8.99,$0.36 / 10g,https://www.harrisfarm.com.au/collections/groceries/products/murray-river-naturally-pink-salt-flakes-91509
Mussini Balsamic Glaze 250ml,7.99,$3.55 per 100mL,https://www.harrisfarm.com.au/collections/groceries/products/mussini-balsamic-glaze-96306
Mutti Passata 400g,3.7,$0.93 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mutti-passata-400g-96510
Mutti Passata 700g,4.8,$0.69 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mutti-passata-sauce-lge-96511
Mutti Peeled Tomatoes 400g,2.3,$5.75 / kg,https://www.harrisfarm.com.au/collections/groceries/products/mutti-peeled-tomatoes-96506
Mutti Pizza Sauce 400g,4.99,$1.25 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mutti-pizza-sauce-91326
Mutti Polpa Finely Chopped Tomatoes 12 x 400g,27.6,$5.75 / kg,https://www.harrisfarm.com.au/collections/groceries/products/mutti-polpa-finely-chopped-tomatoes-400g-97507
Mutti Polpa Finely Chopped Tomatoes 400g,2.3,$5.75 / kg,https://www.harrisfarm.com.au/collections/groceries/products/mutti-polpa-chop-tomato-96507
Mutti Pomodoro San Marzano Tomatoes 400g,4.99,$12.47 / kg,https://www.harrisfarm.com.au/collections/groceries/products/mutti-pomodoro-san-marzano-851339
Mutti Simply Sugo Basil 400g,4.8,$1.20 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/mutti-simply-sugo-basil-96491
Naked Life Cocktail Margarita 4 x 250ml,14.99,$14.99 / litre,https://www.harrisfarm.com.au/collections/groceries/products/naked-life-cocktail-margarita-4pk-760373
Narringa Homestead Free Range Eggs x12 700g,9.99,$1.43 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/narringa-homestead-eggs-free-range-78009
Nature's Delight Organic Canadian Maple Syrup 250ml,11.5,$4.60 / 100mL,https://www.harrisfarm.com.au/collections/groceries/products/natures-delight-organic-canadian-maple-syrup-90389
Nature's Earth Cheesey Corn Chips 500g,8.5,$1.70 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/natures-earth-cheesey-corn-chip-91778
Nature's Earth Natural Corn Chips 500g,8.5,$1.70 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/natures-earth-natural-corn-chips-91776
Nature's Earth Salted Corn Chips 500g,8.5,$1.70 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/natures-earth-salted-corn-chips-91777
Natureland Fruit Puree Banana and Pear with NZ Kiwifruit 6 Months+ 120g,1.99,$1.66 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/natureland-fruit-puree-banana-and-pear-with-nz-kiwifruit-63642
"Natureland Kumera, Sweetcorn and Baby Rice 4 Months+ 120g",1.99,$1.66 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/nz-natureland-kumera-sweetcorn-and-baby-rice-4months-plus-120g-63711
"Natureland Pumpkin, Potato and Beef 6 Months+ 120g",1.99,$1.66 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/nz-natureland-baby-food-pumpkin-potato-beef-63705
Natureland Vanilla Custard 6 Months+ 120g,1.99,$1.66 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/nz-natureland-vanilla-custard-63709
"Natureland Vegetables, Chicken and Pasta 6 Months+ 120g",2.0,$1.67 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/nz-natureland-baby-food-vegetables-chicken-pasta-63706
Natureland Yoghurt Banana with NZ Peach 6+m 120g,1.99,$1.66 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/natureland-yoghurt-banana-with-nz-peach-63640
Naturis Organic Breads Gluten Free Buckwheat Loaf 680g,8.99,$1.32 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/naturis-buckwheat-gluten-free
Naturis Organic Breads Light Rye Bread 680g,8.99,$1.32 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/naturis-light-rye-bread
Naturis Organic Breads Spelt Bread 680g,9.49,$1.40 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/naturis-spelt-bread
Naturis Teff Loaf Bread 680g,10.29,$1.51 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/naturis-teff-loaf-bread-680g-80826
Nestle Sweetened Condensed Milk 395g,3.8,$0.96 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/nestle-sweetened-condensed-milk-395g-66088
Newman's Dijon Mustard 250g,7.99,$3.20 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/newmans-dijon-mustard-71645
Newman's Seeded Mustard 250g,7.99,$3.20 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/newmans-seeded-mustard-71644
Niederegger Marz Bar Classic Milk Chocolate 110g,7.99,$7.26 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/niederegger-marz-bar-classic-milk-chocolate-16271
Nimbus Oat Milk Powder 500g,19.99,$4.00 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/nimbus-oat-milk-powder-731450
No Bones Organic Vegetable Broth 500ml,12.99,$2.60 / 100mL,https://www.harrisfarm.com.au/collections/groceries/products/no-bones-vegetable-broth-organic-38527
NON 1 Salted Raspberry and Chamomile 750mL,29.99,$39.99 / litre,https://www.harrisfarm.com.au/collections/groceries/products/non-1-salted-raspberry-and-chamomile-750ml-66490
NON 3 Toasted Cinnamon and Yuzu 750ml,29.99,$39.99 / litre,https://www.harrisfarm.com.au/collections/groceries/products/non3-toasted-cinnamon-and-yuzu-750ml-66491
NON 7 Stewed Cherry and Coffee 750ml,29.99,$39.99 / litre,https://www.harrisfarm.com.au/collections/groceries/products/non-7-stewed-cherry-and-coffee-750ml-66492
Nongshim Shin Ramyun x5 600g,8.0,$1.33 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/nongshim-shin-ramyun-x5-600g-96994
Nonna Marias Passata 660g,3.49,$0.53 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/nonna-marias-passata-660g-91377
Nonna Pane Di Casa Sliced 650g,5.2,$0.80 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/nonna-pane-di-casa-sliced-81303
Nonna Panini Di Casa x4 360g,5.59,$5.59 each,https://www.harrisfarm.com.au/collections/groceries/products/nonna-panini-di-casa-rolls-81305
Nonna's Milk Buns x4 300g,5.49,$1.83 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/nonnas-milk-buns-x4-20398
Nonna's Potato Buns x4 300g,5.49,$1.83 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/nonnas-potato-bun-x4-20399
Noot Non Alcoholic Cocktail Classic Gin and Tonic 4 x 250ml,14.99,$14.99 / litre,https://www.harrisfarm.com.au/collections/groceries/products/noot-non-alcoholic-cocktail-classic-gin-and-tonic-4pk-797027
Northern Beaches Coffee Roasters Wood Fired Coffee Beans 500g,21.0,$4.20 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/wood-fired-coffee-coffee-beans-77103
Northern Beaches Coffee Roasters Wood Fired Ground Coffee 500g,21.0,$4.20 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/wood-fired-coffee-coffee-ground-77102
Northern Beaches Coffee Roasters Wood Fired Organic Coffee Beans 500g,26.5,$5.30 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/northern-beaches-coffee-roasters-wood-fired-organic-coffee-beans-77105
Nougat Limar Cherry Cranberry Pistachio 150g,6.29,$4.19 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/nougat-limar-cherry-cranberry-pistachio-61855
Nougat Limar Cherry Cranberry Pistachio 300g,11.99,$4.00 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/nougat-limar-cherry-cranberry-pistachio-large-61626
Nougat Limar Vanilla Almond 150g,6.29,$4.19 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/nougat-limar-vanilla-almond-61856
Nougat Limar Vanilla Almond 300g,11.99,$4.00 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/nougat-limar-vanilla-almond-large-61627
Nougat Limar Vanilla Pistachio 150g,6.29,$4.19 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/limar-nougat-vanilla-pistachio-61625
Nougat Limar Vanilla Pistachio 300g,11.99,$4.00 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/nougat-limar-vanilla-pistachio-large-61628
Nova Gherkins Pickled Sweet And Sour 660g,8.79,$13.32 / kg,https://www.harrisfarm.com.au/collections/groceries/products/nova-gherkins-sweet-and-sour-91656
Noya ABC Nut Butter 250g,8.5,$3.40 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/noya-abc-nut-butter-spread-almond-brazil-cashew
Noya Almond Chia Nut and Seed Butter 250g,8.5,$3.40 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/noya-nut-seed-almond-chia
Noya Almond Nut Butter 250g,8.5,$3.40 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/noya-nut-butter-almond
Noya Cashew Nut Butter 250g,8.5,$3.40 / 100g,https://www.harrisfarm.com.au/collections/groceries/products/noya-nut-butter-cashew
